0,1,2,3,4
895.0,22.16,0.0057218430999999995,10.027754223930009,13.88
81459.54,22.16,0.6109954079,0.0,13.88
392.42,140.52,0.0024713955999999997,6.89304647844,13.88
2373.03,22.16,0.007692446400000002,10.432846666690002,13.88
2578290.56,22.16,6.848442800199998,0.0,13.88
