2631,22,0.000060,9.777978,12
3276,23,0.000080,10.598317,15
145,17,0.000000,9.987805,13
2720,25,0.000060,11.781368,17
165,16,0.000000,7.137809,10
1734,22,0.000040,9.245464,12
1741,22,0.000040,10.437286,14
439,21,0.000010,10.750000,11
464,17,0.000010,7.579949,7
611,21,0.000010,11.501490,13
724,23,0.000010,11.724138,15
1659,23,0.000040,10.909419,11
372,19,0.000000,9.075080,13
1420,22,0.000030,9.659368,14
465,19,0.000010,8.212312,13
2130,22,0.000070,9.635014,10
794,20,0.000020,9.229228,10
71,21,0.000000,12.972973,19
456,22,0.000010,11.548649,18
368,22,0.000010,10.911184,16
27,16,0.000000,9.636364,14
76,16,0.000000,8.563492,10
2805,25,0.000090,11.128685,15
805,22,0.000020,10.211965,14
1666,23,0.000050,10.285560,13
2470,25,0.000090,10.345441,15
1294,21,0.000050,9.684137,15
100,13,0.000000,6.928177,7
1609,23,0.000070,11.262020,13
225,24,0.000000,14.002778,16
1820,24,0.000070,11.523000,14
129,16,0.000000,9.481651,12
37,18,0.000000,10.245902,16
1500,23,0.000050,10.929972,13
4075,26,0.000140,11.365988,14
5873,27,0.000200,12.113549,17
487,22,0.000010,11.715174,14
5296,26,0.000150,11.096193,14
2349,22,0.000060,9.770907,12
5296,25,0.000140,10.857709,13
125,14,0.000000,7.921659,8
3436,25,0.000090,11.446203,19
1193,21,0.000030,9.671308,11
9239,26,0.000350,10.244679,16
2256,24,0.000090,10.434656,14
626,24,0.000020,13.157214,20
92,18,0.000000,10.118421,14
1145,23,0.000030,11.042925,15
1201,21,0.000030,10.725062,11
5557,28,0.000160,12.401425,16
730,20,0.000020,9.972016,12
9355,27,0.000280,10.635501,15
661,19,0.000020,8.786607,11
2195,26,0.000060,12.091817,16
257,18,0.000000,9.306265,12
2440,24,0.000070,10.669042,16
339,18,0.000010,8.484483,8
2316,24,0.000060,10.876104,12
272,23,0.000000,13.210162,17
3401,24,0.000090,10.829942,16
9544,27,0.000340,11.501881,19
8845,25,0.000270,9.669585,13
360,21,0.000010,10.371859,15
103,22,0.000000,13.398773,18
11359,28,0.000330,11.551143,14
406,20,0.000010,9.686854,16
8302,27,0.000260,11.225802,17
6762,27,0.000300,11.858743,15
2421,25,0.000110,11.361035,19
3944,24,0.000130,9.623692,10
899,24,0.000020,11.516892,16
868,22,0.000020,10.504486,16
14476,27,0.000470,10.902896,15
3141,26,0.000110,11.723931,18
8979,25,0.000280,9.914988,11
1631,26,0.000040,11.602260,20
413,20,0.000010,9.506589,14
8936,26,0.000310,10.443036,16
166,16,0.000000,8.810345,10
7986,27,0.000260,11.354104,17
490,19,0.000010,8.291415,11
324,25,0.000010,14.170635,21
56,15,0.000000,8.010870,11
83,17,0.000000,9.753623,13
186,15,0.000000,7.257862,7
2713,25,0.000090,11.475498,17
206,17,0.000000,9.260623,11
5691,27,0.000170,11.795929,17
1408,20,0.000040,8.118487,8
573,20,0.000010,9.433022,12
2764,27,0.000090,11.330114,21
2791,26,0.000090,10.976108,18
2006,22,0.000060,9.715939,12
1238,22,0.000040,10.963160,14
1016,22,0.000030,10.976387,12
244,19,0.000000,9.935802,17
722,20,0.000020,9.396411,8
2213,21,0.000080,8.091271,9
2265,24,0.000070,11.277571,14
3613,25,0.000120,10.676061,13
