809224,22,2.148778080,0,12
1659716,23,4.415463520,0,15
56332,17,0.154135730,0,13
3832745,25,10.317531870,0,17
20305,16,0.053511270,0,10
572929,22,1.584868650,0,12
840836,22,2.279056490,0,14
336804,21,0.913923860,0,11
48030,17,0.131712030,0,7
523656,21,1.418572760,0,13
1183127,23,3.159671300,0,15
1229083,23,3.302320960,0,11
144153,19,0.389522580,0,13
726908,22,1.954346610,0,14
119854,19,0.325856350,0,13
746437,22,1.988249770,0,10
201422,20,0.537268260,0,10
463439,21,1.230015880,0,19
880730,22,2.354565660,0,18
529433,22,1.410569060,0,16
25389,16,0.067762250,0,14
18803,16,0.050177680,0,10
3233556,25,8.646742500,0,15
559966,22,1.495963990,0,14
1161412,23,3.105314230,0,13
3012022,25,8.017030700,0,15
533665,21,1.474569220,0,15
6472,13,0.017774540,0,7
1258485,23,3.382661850,0,13
1506581,24,4.017059370,0,16
2082556,24,5.668021220,0,14
28816,16,0.078384000,0,12
57963,18,0.155638070,0,16
1339032,23,3.614152940,0,13
5227219,26,14.058819870,0,14
10582097,27,28.531232510,0,17
618550,22,1.671147330,0,14
5647709,26,15.252149800,0,14
707091,22,1.911218910,0,12
3906491,25,10.556317570,0,13
13166,14,0.036545660,0,8
4826279,25,13.288337330,0,19
445186,21,1.200742440,0,11
5301125,26,14.300915820,0,16
1521264,24,4.078214050,0,14
2550556,24,6.914213290,0,20
60744,18,0.164096830,0,14
1071876,23,2.878040880,0,15
542261,21,1.480130210,0,11
13426501,28,35.879532620,0,16
323493,20,0.856246220,0,12
9617303,27,25.190685790,0,15
160297,19,0.429715310,0,11
5150682,26,13.518834390,0,16
86884,18,0.228138670,0,12
2296791,24,6.159953290,0,16
60654,18,0.164738040,0,8
1715624,24,4.527848620,0,12
1336827,23,3.613670200,0,17
2536222,24,6.941123540,0,16
15171649,27,41.482851260,0,19
3587527,25,9.884791510,0,13
344582,21,0.931152750,0,15
599226,22,1.627930880,0,18
15073854,28,40.345842700,0,14
277227,20,0.795287000,0,16
10843669,27,29.320440890,0,17
10295974,27,26.802639120,0,15
4095213,25,10.570038040,0,19
1665813,24,4.266372930,0,10
1583030,24,4.062575990,0,16
792904,22,2.053986070,0,16
12496979,27,32.471673910,0,15
5225955,26,13.449717040,0,18
4088312,25,10.602118040,0,11
4873453,26,12.623636830,0,20
214527,20,0.553464010,0,14
5735592,26,15.084778740,0,16
28881,16,0.076981450,0,10
10128430,27,27.287612160,0,17
110829,19,0.294936500,0,11
3745531,25,9.920619530,0,21
12608,15,0.032916010,0,11
42323,17,0.110942330,0,13
15054,15,0.039550820,0,7
3814064,25,9.906578320,0,17
51080,17,0.135583420,0,11
10083429,27,26.045233820,0,17
216000,20,0.562678790,0,8
269408,20,0.693704210,0,12
9608157,27,24.746378860,0,21
4963354,26,12.817018660,0,18
761900,22,1.958185200,0,12
779904,22,2.042650570,0,14
713444,22,1.887945160,0,12
156601,19,0.417120350,0,17
197513,20,0.515209420,0,8
365116,21,0.944969710,0,9
1905883,24,4.972171920,0,14
3411288,25,8.812192660,0,13

